"";"uf";"codUf";"codIbge";"nomeMun"
"525";"BA";"29";"2925303";"PORTO SEGURO"
"526";"BA";"29";"2925402";"POTIRAGUA"
"527";"BA";"29";"2925501";"PRADO"
"528";"BA";"29";"2925600";"PRESIDENTE DUTRA"
"529";"BA";"29";"2925709";"PRESIDENTE JANIO QUADROS"
"530";"BA";"29";"2925758";"PRESIDENTE TANCREDO NEVES"
"531";"BA";"29";"2925808";"QUEIMADAS"
"532";"BA";"29";"2925907";"QUIJINGUE"
"533";"BA";"29";"2925931";"QUIXABEIRA"
"534";"BA";"29";"2925956";"RAFAEL JAMBEIRO"
"535";"BA";"29";"2926004";"REMANSO"
"536";"BA";"29";"2926103";"RETIROLANDIA"
"537";"BA";"29";"2926202";"RIACHAO DAS NEVES"
"538";"BA";"29";"2926301";"RIACHAO DO JACUIPE"
"539";"BA";"29";"2926400";"RIACHO DE SANTANA"
"540";"BA";"29";"2926509";"RIBEIRA DO AMPARO"
"541";"BA";"29";"2926608";"RIBEIRA DO POMBAL"
"542";"BA";"29";"2926657";"RIBEIRAO DO LARGO"
"543";"BA";"29";"2926707";"RIO DE CONTAS"
"544";"BA";"29";"2926806";"RIO DO ANTONIO"
"545";"BA";"29";"2926905";"RIO DO PIRES"
"546";"BA";"29";"2927002";"RIO REAL"
"547";"BA";"29";"2927101";"RODELAS"
"548";"BA";"29";"2927200";"RUY BARBOSA"
"549";"BA";"29";"2927309";"SALINAS DA MARGARIDA"
"550";"BA";"29";"2927408";"SALVADOR"
"551";"BA";"29";"2927507";"SANTA BARBARA"
"552";"BA";"29";"2927606";"SANTA BRIGIDA"
"553";"BA";"29";"2927705";"SANTA CRUZ CABRALIA"
"554";"BA";"29";"2927804";"SANTA CRUZ DA VITORIA"
"555";"BA";"29";"2927903";"SANTA INES"
"556";"BA";"29";"2928059";"SANTA LUZIA"
"557";"BA";"29";"2928109";"SANTA MARIA DA VITORIA"
"558";"BA";"29";"2928406";"SANTA RITA DE CASSIA"
"559";"BA";"29";"2928505";"SANTA TERESINHA"
"560";"BA";"29";"2928000";"SANTALUZ"
"561";"BA";"29";"2928208";"SANTANA"
"562";"BA";"29";"2928307";"SANTANOPOLIS"
"563";"BA";"29";"2928604";"SANTO AMARO"
"564";"BA";"29";"2928703";"SANTO ANTONIO DE JESUS"
"565";"BA";"29";"2928802";"SANTO ESTEVAO"
"566";"BA";"29";"2928901";"SAO DESIDERIO"
"567";"BA";"29";"2928950";"SAO DOMINGOS"
"568";"BA";"29";"2929107";"SAO FELIPE"
"569";"BA";"29";"2929008";"SAO FELIX"
"570";"BA";"29";"2929057";"SAO FELIX DO CORIBE"
"571";"BA";"29";"2929206";"SAO FRANCISCO DO CONDE"
"572";"BA";"29";"2929255";"SAO GABRIEL"
"573";"BA";"29";"2929305";"SAO GONCALO DOS CAMPOS"
"574";"BA";"29";"2929354";"SAO JOSE DA VITORIA"
"575";"BA";"29";"2929370";"SAO JOSE DO JACUIPE"
"576";"BA";"29";"2929404";"SAO MIGUEL DAS MATAS"
"577";"BA";"29";"2929503";"SAO SEBASTIAO DO PASSE"
"578";"BA";"29";"2929602";"SAPEACU"
"579";"BA";"29";"2929701";"SATIRO DIAS"
"580";"BA";"29";"2929750";"SAUBARA"
"581";"BA";"29";"2929800";"SAUDE"
"582";"BA";"29";"2929909";"SEABRA"
"583";"BA";"29";"2930006";"SEBASTIAO LARANJEIRAS"
"584";"BA";"29";"2930105";"SENHOR DO BONFIM"
"585";"BA";"29";"2930204";"SENTO SE"
"586";"BA";"29";"2930154";"SERRA DO RAMALHO"
"587";"BA";"29";"2930303";"SERRA DOURADA"
"588";"BA";"29";"2930402";"SERRA PRETA"
"589";"BA";"29";"2930501";"SERRINHA"
"590";"BA";"29";"2930600";"SERROLANDIA"
"591";"BA";"29";"2930709";"SIMOES FILHO"
"592";"BA";"29";"2930758";"SITIO DO MATO"
"593";"BA";"29";"2930766";"SITIO DO QUINTO"
"594";"BA";"29";"2930774";"SOBRADINHO"
"595";"BA";"29";"2930808";"SOUTO SOARES"
"596";"BA";"29";"2930907";"TABOCAS DO BREJO VELHO"
"597";"BA";"29";"2931004";"TANHACU"
"598";"BA";"29";"2931053";"TANQUE NOVO"
"599";"BA";"29";"2931103";"TANQUINHO"
"600";"BA";"29";"2931202";"TAPEROA"
"601";"BA";"29";"2931301";"TAPIRAMUTA"
"602";"BA";"29";"2931350";"TEIXEIRA DE FREITAS"
"603";"BA";"29";"2931400";"TEODORO SAMPAIO"
"604";"BA";"29";"2931509";"TEOFILANDIA"
"605";"BA";"29";"2931608";"TEOLANDIA"
"606";"BA";"29";"2931707";"TERRA NOVA"
"607";"BA";"29";"2931806";"TREMEDAL"
"608";"BA";"29";"2931905";"TUCANO"
"609";"BA";"29";"2932002";"UAUA"
"610";"BA";"29";"2932101";"UBAIRA"
"611";"BA";"29";"2932200";"UBAITABA"
"612";"BA";"29";"2932309";"UBATA"
"613";"BA";"29";"2932408";"UIBAI"
"614";"BA";"29";"2932457";"UMBURANAS"
"615";"BA";"29";"2932507";"UNA"
"616";"BA";"29";"2932606";"URANDI"
"617";"BA";"29";"2932705";"URUCUCA"
"618";"BA";"29";"2932804";"UTINGA"
"619";"BA";"29";"2932903";"VALENCA"
"620";"BA";"29";"2933000";"VALENTE"
"621";"BA";"29";"2933059";"VARZEA DA ROCA"
"622";"BA";"29";"2933109";"VARZEA DO POCO"
"623";"BA";"29";"2933158";"VARZEA NOVA"
"624";"BA";"29";"2933174";"VARZEDO"
"625";"BA";"29";"2933208";"VERA CRUZ"
"626";"BA";"29";"2933257";"VEREDA"
"627";"BA";"29";"2933307";"VITORIA DA CONQUISTA"
"628";"BA";"29";"2933406";"WAGNER"
"629";"BA";"29";"2933455";"WANDERLEY"
"630";"BA";"29";"2933505";"WENCESLAU GUIMARAES"
"631";"BA";"29";"2933604";"XIQUE-XIQUE"
"632";"CE";"23";"2300101";"ABAIARA"
"633";"CE";"23";"2300150";"ACARAPE"
"634";"CE";"23";"2300200";"ACARAU"
"635";"CE";"23";"2300309";"ACOPIARA"
"636";"CE";"23";"2300408";"AIUABA"
"637";"CE";"23";"2300507";"ALCANTARAS"
"638";"CE";"23";"2300606";"ALTANEIRA"
"639";"CE";"23";"2300705";"ALTO SANTO"
"640";"CE";"23";"2300754";"AMONTADA"
"641";"CE";"23";"2300804";"ANTONINA DO NORTE"
"642";"CE";"23";"2300903";"APUIARES"
"643";"CE";"23";"2301000";"AQUIRAZ"
"644";"CE";"23";"2301109";"ARACATI"
"645";"CE";"23";"2301208";"ARACOIABA"
"646";"CE";"23";"2301257";"ARARENDA"
"647";"CE";"23";"2301307";"ARARIPE"
"648";"CE";"23";"2301406";"ARATUBA"
"649";"CE";"23";"2301505";"ARNEIROZ"
"650";"CE";"23";"2301604";"ASSARE"
"651";"CE";"23";"2301703";"AURORA"
"652";"CE";"23";"2301802";"BAIXIO"
"653";"CE";"23";"2301851";"BANABUIU"
"654";"CE";"23";"2301901";"BARBALHA"
"655";"CE";"23";"2301950";"BARREIRA"
"656";"CE";"23";"2302008";"BARRO"
"657";"CE";"23";"2302057";"BARROQUINHA"
"658";"CE";"23";"2302107";"BATURITE"
"659";"CE";"23";"2302206";"BEBERIBE"
"660";"CE";"23";"2302305";"BELA CRUZ"
"661";"CE";"23";"2302404";"BOA VIAGEM"
"662";"CE";"23";"2302503";"BREJO SANTO"
"663";"CE";"23";"2302602";"CAMOCIM"
"664";"CE";"23";"2302701";"CAMPOS SALES"
"665";"CE";"23";"2302800";"CANINDE"
"666";"CE";"23";"2302909";"CAPISTRANO"
"667";"CE";"23";"2303006";"CARIDADE"
"668";"CE";"23";"2303105";"CARIRE"
"669";"CE";"23";"2303204";"CARIRIACU"
"670";"CE";"23";"2303303";"CARIUS"
"671";"CE";"23";"2303402";"CARNAUBAL"
"672";"CE";"23";"2303501";"CASCAVEL"
"673";"CE";"23";"2303600";"CATARINA"
"674";"CE";"23";"2303659";"CATUNDA"
"675";"CE";"23";"2303709";"CAUCAIA"
"676";"CE";"23";"2303808";"CEDRO"
"677";"CE";"23";"2303907";"CHAVAL"
"678";"CE";"23";"2303931";"CHORO"
"679";"CE";"23";"2303956";"CHOROZINHO"
"680";"CE";"23";"2304004";"COREAU"
"681";"CE";"23";"2304103";"CRATEUS"
"682";"CE";"23";"2304202";"CRATO"
"683";"CE";"23";"2304236";"CROATA"
"684";"CE";"23";"2304251";"CRUZ"
"685";"CE";"23";"2304269";"DEPUTADO IRAPUAN PINHEIRO"
"686";"CE";"23";"2304277";"ERERE"
"687";"CE";"23";"2304285";"EUSEBIO"
"688";"CE";"23";"2304301";"FARIAS BRITO"
"689";"CE";"23";"2304350";"FORQUILHA"
"690";"CE";"23";"2304400";"FORTALEZA"
"691";"CE";"23";"2304459";"FORTIM"
"692";"CE";"23";"2304509";"FRECHEIRINHA"
"693";"CE";"23";"2304608";"GENERAL SAMPAIO"
"694";"CE";"23";"2304657";"GRACA"
"695";"CE";"23";"2304707";"GRANJA"
"696";"CE";"23";"2304806";"GRANJEIRO"
"697";"CE";"23";"2304905";"GROAIRAS"
"698";"CE";"23";"2304954";"GUAIUBA"
"699";"CE";"23";"2305001";"GUARACIABA DO NORTE"
"700";"CE";"23";"2305100";"GUARAMIRANGA"
"701";"CE";"23";"2305209";"HIDROLANDIA"
"702";"CE";"23";"2305233";"HORIZONTE"
"703";"CE";"23";"2305266";"IBARETAMA"
"704";"CE";"23";"2305308";"IBIAPINA"
"705";"CE";"23";"2305332";"IBICUITINGA"
"706";"CE";"23";"2305357";"ICAPUI"
"707";"CE";"23";"2305407";"ICO"
"708";"CE";"23";"2305506";"IGUATU"
"709";"CE";"23";"2305605";"INDEPENDENCIA"
"710";"CE";"23";"2305654";"IPAPORANGA"
"711";"CE";"23";"2305704";"IPAUMIRIM"
"712";"CE";"23";"2305803";"IPU"
"713";"CE";"23";"2305902";"IPUEIRAS"
"714";"CE";"23";"2306009";"IRACEMA"
"715";"CE";"23";"2306108";"IRAUCUBA"
"716";"CE";"23";"2306207";"ITAICABA"
"717";"CE";"23";"2306256";"ITAITINGA"
"718";"CE";"23";"2306306";"ITAPAGE"
"719";"CE";"23";"2306306";"ITAPAJE"
"720";"CE";"23";"2306405";"ITAPIPOCA"
"721";"CE";"23";"2306504";"ITAPIUNA"
"722";"CE";"23";"2306553";"ITAREMA"
"723";"CE";"23";"2306603";"ITATIRA"
"724";"CE";"23";"2306702";"JAGUARETAMA"
"725";"CE";"23";"2306801";"JAGUARIBARA"
"726";"CE";"23";"2306900";"JAGUARIBE"
"727";"CE";"23";"2307007";"JAGUARUANA"
"728";"CE";"23";"2307106";"JARDIM"
"729";"CE";"23";"2307205";"JATI"
"730";"CE";"23";"2307254";"JIJOCA DE JERICOACOARA"
"731";"CE";"23";"2307304";"JUAZEIRO DO NORTE"
"732";"CE";"23";"2307403";"JUCAS"
"733";"CE";"23";"2307502";"LAVRAS DA MANGABEIRA"
"734";"CE";"23";"2307601";"LIMOEIRO DO NORTE"
"735";"CE";"23";"2307635";"MADALENA"
"736";"CE";"23";"2307650";"MARACANAU"
"737";"CE";"23";"2307700";"MARANGUAPE"
"738";"CE";"23";"2307809";"MARCO"
"739";"CE";"23";"2307908";"MARTINOPOLE"
"740";"CE";"23";"2308005";"MASSAPE"
"741";"CE";"23";"2308104";"MAURITI"
"742";"CE";"23";"2308203";"MERUOCA"
"743";"CE";"23";"2308302";"MILAGRES"
"744";"CE";"23";"2308351";"MILHA"
"745";"CE";"23";"2308377";"MIRAIMA"
"746";"CE";"23";"2308401";"MISSAO VELHA"
"747";"CE";"23";"2308500";"MOMBACA"
"748";"CE";"23";"2308609";"MONSENHOR TABOSA"
"749";"CE";"23";"2308708";"MORADA NOVA"
"750";"CE";"23";"2308807";"MORAUJO"
"751";"CE";"23";"2308906";"MORRINHOS"
"752";"CE";"23";"2309003";"MUCAMBO"
"753";"CE";"23";"2309102";"MULUNGU"
"754";"CE";"23";"2309201";"NOVA OLINDA"
"755";"CE";"23";"2309300";"NOVA RUSSAS"
"756";"CE";"23";"2309409";"NOVO ORIENTE"
"757";"CE";"23";"2309458";"OCARA"
"758";"CE";"23";"2309508";"OROS"
"759";"CE";"23";"2309607";"PACAJUS"
"760";"CE";"23";"2309706";"PACATUBA"
"761";"CE";"23";"2309805";"PACOTI"
"762";"CE";"23";"2309904";"PACUJA"
"763";"CE";"23";"2310001";"PALHANO"
"764";"CE";"23";"2310100";"PALMACIA"
"765";"CE";"23";"2310209";"PARACURU"
"766";"CE";"23";"2310258";"PARAIPABA"
"767";"CE";"23";"2310308";"PARAMBU"
"768";"CE";"23";"2310407";"PARAMOTI"
"769";"CE";"23";"2310506";"PEDRA BRANCA"
"770";"CE";"23";"2310605";"PENAFORTE"
"771";"CE";"23";"2310704";"PENTECOSTE"
"772";"CE";"23";"2310803";"PEREIRO"
"773";"CE";"23";"2310852";"PINDORETAMA"
"774";"CE";"23";"2310902";"PIQUET CARNEIRO"
"775";"CE";"23";"2310951";"PIRES FERREIRA"
"776";"CE";"23";"2311009";"PORANGA"
"777";"CE";"23";"2311108";"PORTEIRAS"
"778";"CE";"23";"2311207";"POTENGI"
"779";"CE";"23";"2311231";"POTIRETAMA"
"780";"CE";"23";"2311264";"QUITERIANOPOLIS"
"781";"CE";"23";"2311306";"QUIXADA"
"782";"CE";"23";"2311355";"QUIXELO"
"783";"CE";"23";"2311405";"QUIXERAMOBIM"
"784";"CE";"23";"2311504";"QUIXERE"
"785";"CE";"23";"2311603";"REDENCAO"
"786";"CE";"23";"2311702";"RERIUTABA"
"787";"CE";"23";"2311801";"RUSSAS"
"788";"CE";"23";"2311900";"SABOEIRO"
"789";"CE";"23";"2311959";"SALITRE"
"790";"CE";"23";"2312205";"SANTA QUITERIA"
"791";"CE";"23";"2312007";"SANTANA DO ACARAU"
"792";"CE";"23";"2312106";"SANTANA DO CARIRI"
"793";"CE";"23";"2312304";"SAO BENEDITO"
"794";"CE";"23";"2312403";"SAO GONCALO DO AMARANTE"
"795";"CE";"23";"2312502";"SAO JOAO DO JAGUARIBE"
"796";"CE";"23";"2312601";"SAO LUIS DO CURU"
"797";"CE";"23";"2312700";"SENADOR POMPEU"
"798";"CE";"23";"2312809";"SENADOR SA"
"799";"CE";"23";"2312908";"SOBRAL"
"800";"CE";"23";"2313005";"SOLONOPOLE"
"801";"CE";"23";"2313104";"TABULEIRO DO NORTE"
"802";"CE";"23";"2313203";"TAMBORIL"
"803";"CE";"23";"2313252";"TARRAFAS"
"804";"CE";"23";"2313302";"TAUA"
"805";"CE";"23";"2313351";"TEJUCUOCA"
"806";"CE";"23";"2313401";"TIANGUA"
"807";"CE";"23";"2313500";"TRAIRI"
"808";"CE";"23";"2313559";"TURURU"
"809";"CE";"23";"2313609";"UBAJARA"
"810";"CE";"23";"2313708";"UMARI"
"811";"CE";"23";"2313757";"UMIRIM"
"812";"CE";"23";"2313807";"URUBURETAMA"
"813";"CE";"23";"2313906";"URUOCA"
"814";"CE";"23";"2313955";"VARJOTA"
"815";"CE";"23";"2314003";"VARZEA ALEGRE"
"816";"CE";"23";"2314102";"VICOSA DO CEARA"
"817";"DF";"53";"5300108";"BRASILIA"
"818";"ES";"32";"3200102";"AFONSO CLAUDIO"
"819";"ES";"32";"3200169";"AGUA DOCE DO NORTE"
"820";"ES";"32";"3200136";"AGUIA BRANCA"
"821";"ES";"32";"3200201";"ALEGRE"
"822";"ES";"32";"3200300";"ALFREDO CHAVES"
"823";"ES";"32";"3200359";"ALTO RIO NOVO"
"824";"ES";"32";"3200409";"ANCHIETA"
"825";"ES";"32";"3200508";"APIACA"
"826";"ES";"32";"3200607";"ARACRUZ"
"827";"ES";"32";"3200706";"ATILIO VIVACQUA"
"828";"ES";"32";"3200805";"BAIXO GUANDU"
"829";"ES";"32";"3200904";"BARRA DE SAO FRANCISCO"
"830";"ES";"32";"3201001";"BOA ESPERANCA"
"831";"ES";"32";"3201100";"BOM JESUS DO NORTE"
"832";"ES";"32";"3201159";"BREJETUBA"
"833";"ES";"32";"3201209";"CACHOEIRO DE ITAPEMIRIM"
"834";"ES";"32";"3201308";"CARIACICA"
"835";"ES";"32";"3201407";"CASTELO"
"836";"ES";"32";"3201506";"COLATINA"
"837";"ES";"32";"3201605";"CONCEICAO DA BARRA"
"838";"ES";"32";"3201704";"CONCEICAO DO CASTELO"
"839";"ES";"32";"3201803";"DIVINO DE SAO LOURENCO"
"840";"ES";"32";"3201902";"DOMINGOS MARTINS"
"841";"ES";"32";"3202009";"DORES DO RIO PRETO"
"842";"ES";"32";"3202108";"ECOPORANGA"
"843";"ES";"32";"3202207";"FUNDAO"
"844";"ES";"32";"3202256";"GOVERNADOR LINDENBERG"
"845";"ES";"32";"3202306";"GUACUI"
"846";"ES";"32";"3202405";"GUARAPARI"
"847";"ES";"32";"3202454";"IBATIBA"
"848";"ES";"32";"3202504";"IBIRACU"
"849";"ES";"32";"3202553";"IBITIRAMA"
"850";"ES";"32";"3202603";"ICONHA"
"851";"ES";"32";"3202652";"IRUPI"
"852";"ES";"32";"3202702";"ITAGUACU"
"853";"ES";"32";"3202801";"ITAPEMIRIM"
"854";"ES";"32";"3202900";"ITARANA"
"855";"ES";"32";"3203007";"IUNA"
"856";"ES";"32";"3203056";"JAGUARE"
"857";"ES";"32";"3203106";"JERONIMO MONTEIRO"
"858";"ES";"32";"3203130";"JOAO NEIVA"
"859";"ES";"32";"3203163";"LARANJA DA TERRA"
"860";"ES";"32";"3203205";"LINHARES"
"861";"ES";"32";"3203304";"MANTENOPOLIS"
"862";"ES";"32";"3203320";"MARATAIZES"
"863";"ES";"32";"3203346";"MARECHAL FLORIANO"
"864";"ES";"32";"3203353";"MARILANDIA"
"865";"ES";"32";"3203403";"MIMOSO DO SUL"
"866";"ES";"32";"3203502";"MONTANHA"
"867";"ES";"32";"3203601";"MUCURICI"
"868";"ES";"32";"3203700";"MUNIZ FREIRE"
"869";"ES";"32";"3203809";"MUQUI"
"870";"ES";"32";"3203908";"NOVA VENECIA"
"871";"ES";"32";"3204005";"PANCAS"
"872";"ES";"32";"3204054";"PEDRO CANARIO"
"873";"ES";"32";"3204104";"PINHEIROS"
"874";"ES";"32";"3204203";"PIUMA"
"875";"ES";"32";"3204252";"PONTO BELO"
"876";"ES";"32";"3204302";"PRESIDENTE KENNEDY"
"877";"ES";"32";"3204351";"RIO BANANAL"
"878";"ES";"32";"3204401";"RIO NOVO DO SUL"
"879";"ES";"32";"3204500";"SANTA LEOPOLDINA"
"880";"ES";"32";"3204559";"SANTA MARIA DE JETIBA"
"881";"ES";"32";"3204609";"SANTA TERESA"
"882";"ES";"32";"3204658";"SAO DOMINGOS DO NORTE"
"883";"ES";"32";"3204708";"SAO GABRIEL DA PALHA"
"884";"ES";"32";"3204807";"SAO JOSE DO CALCADO"
"885";"ES";"32";"3204906";"SAO MATEUS"
"886";"ES";"32";"3204955";"SAO ROQUE DO CANAA"
"887";"ES";"32";"3205002";"SERRA"
"888";"ES";"32";"3205010";"SOORETAMA"
"889";"ES";"32";"3205036";"VARGEM ALTA"
"890";"ES";"32";"3205069";"VENDA NOVA DO IMIGRANTE"
"891";"ES";"32";"3205101";"VIANA"
"892";"ES";"32";"3205150";"VILA PAVAO"
"893";"ES";"32";"3205176";"VILA VALERIO"
"894";"ES";"32";"3205200";"VILA VELHA"
"895";"ES";"32";"3205309";"VITORIA"
"896";"GO";"52";"5200050";"ABADIA DE GOIAS"
"897";"GO";"52";"5200100";"ABADIANIA"
"898";"GO";"52";"5200134";"ACREUNA"
"899";"GO";"52";"5200159";"ADELANDIA"
"900";"GO";"52";"5200175";"AGUA FRIA DE GOIAS"
"901";"GO";"52";"5200209";"AGUA LIMPA"
"902";"GO";"52";"5200258";"AGUAS LINDAS DE GOIAS"
"903";"GO";"52";"5200308";"ALEXANIA"
"904";"GO";"52";"5200506";"ALOANDIA"
"905";"GO";"52";"5200555";"ALTO HORIZONTE"
"906";"GO";"52";"5200605";"ALTO PARAISO DE GOIAS"
"907";"GO";"52";"5200803";"ALVORADA DO NORTE"
"908";"GO";"52";"5200829";"AMARALINA"
"909";"GO";"52";"5200852";"AMERICANO DO BRASIL"
"910";"GO";"52";"5200902";"AMORINOPOLIS"
"911";"GO";"52";"5201108";"ANAPOLIS"
"912";"GO";"52";"5201207";"ANHANGUERA"
"913";"GO";"52";"5201306";"ANICUNS"
"914";"GO";"52";"5201405";"APARECIDA DE GOIANIA"
"915";"GO";"52";"5201454";"APARECIDA DO RIO DOCE"
"916";"GO";"52";"5201504";"APORE"
"917";"GO";"52";"5201603";"ARACU"
"918";"GO";"52";"5201702";"ARAGARCAS"
"919";"GO";"52";"5201801";"ARAGOIANIA"
"920";"GO";"52";"5202155";"ARAGUAPAZ"
"921";"GO";"52";"5202353";"ARENOPOLIS"
"922";"GO";"52";"5202502";"ARUANA"
"923";"GO";"52";"5202601";"AURILANDIA"
"924";"GO";"52";"5202809";"AVELINOPOLIS"
"925";"GO";"52";"5203104";"BALIZA"
"926";"GO";"52";"5203203";"BARRO ALTO"
"927";"GO";"52";"5203302";"BELA VISTA DE GOIAS"
"928";"GO";"52";"5203401";"BOM JARDIM DE GOIAS"
"929";"GO";"52";"5203500";"BOM JESUS DE GOIAS"
"930";"GO";"52";"5203559";"BONFINOPOLIS"
"931";"GO";"52";"5203575";"BONOPOLIS"
"932";"GO";"52";"5203609";"BRAZABRANTES"
"933";"GO";"52";"5203807";"BRITANIA"
"934";"GO";"52";"5203906";"BURITI ALEGRE"
"935";"GO";"52";"5203939";"BURITI DE GOIAS"
"936";"GO";"52";"5203962";"BURITINOPOLIS"
"937";"GO";"52";"5204003";"CABECEIRAS"
"938";"GO";"52";"5204102";"CACHOEIRA ALTA"
"939";"GO";"52";"5204201";"CACHOEIRA DE GOIAS"
"940";"GO";"52";"5204250";"CACHOEIRA DOURADA"
"941";"GO";"52";"5204300";"CACU"
"942";"GO";"52";"5204409";"CAIAPONIA"
"943";"GO";"52";"5204508";"CALDAS NOVAS"
"944";"GO";"52";"5204557";"CALDAZINHA"
"945";"GO";"52";"5204607";"CAMPESTRE DE GOIAS"
"946";"GO";"52";"5204656";"CAMPINACU"
"947";"GO";"52";"5204706";"CAMPINORTE"
"948";"GO";"52";"5204805";"CAMPO ALEGRE DE GOIAS"
"949";"GO";"52";"5204854";"CAMPO LIMPO DE GOIAS"
"950";"GO";"52";"5204904";"CAMPOS BELOS"
"951";"GO";"52";"5204953";"CAMPOS VERDES"
"952";"GO";"52";"5205000";"CARMO DO RIO VERDE"
"953";"GO";"52";"5205059";"CASTELANDIA"
"954";"GO";"52";"5205109";"CATALAO"
"955";"GO";"52";"5205208";"CATURAI"
"956";"GO";"52";"5205307";"CAVALCANTE"
"957";"GO";"52";"5205406";"CERES"
"958";"GO";"52";"5205455";"CEZARINA"
"959";"GO";"52";"5205471";"CHAPADAO DO CEU"
"960";"GO";"52";"5205497";"CIDADE OCIDENTAL"
"961";"GO";"52";"5205513";"COCALZINHO DE GOIAS"
"962";"GO";"52";"5205521";"COLINAS DO SUL"
"963";"GO";"52";"5205703";"CORREGO DO OURO"
"964";"GO";"52";"5205802";"CORUMBA DE GOIAS"
"965";"GO";"52";"5205901";"CORUMBAIBA"
"966";"GO";"52";"5206206";"CRISTALINA"
"967";"GO";"52";"5206305";"CRISTIANOPOLIS"
"968";"GO";"52";"5206404";"CRIXAS"
"969";"GO";"52";"5206503";"CROMINIA"
"970";"GO";"52";"5206602";"CUMARI"
"971";"GO";"52";"5206701";"DAMIANOPOLIS"
"972";"GO";"52";"5206800";"DAMOLANDIA"
"973";"GO";"52";"5206909";"DAVINOPOLIS"
"974";"GO";"52";"5207105";"DIORAMA"
"975";"GO";"52";"5208301";"DIVINOPOLIS DE GOIAS"
"976";"GO";"52";"5207253";"DOVERLANDIA"
"977";"GO";"52";"5207352";"EDEALINA"
"978";"GO";"52";"5207402";"EDEIA"
"979";"GO";"52";"5207501";"ESTRELA DO NORTE"
"980";"GO";"52";"5207535";"FAINA"
"981";"GO";"52";"5207600";"FAZENDA NOVA"
"982";"GO";"52";"5207808";"FIRMINOPOLIS"
"983";"GO";"52";"5207907";"FLORES DE GOIAS"
"984";"GO";"52";"5208004";"FORMOSA"
"985";"GO";"52";"5208103";"FORMOSO"
"986";"GO";"52";"5208152";"GAMELEIRA DE GOIAS"
"987";"GO";"52";"5208400";"GOIANAPOLIS"
"988";"GO";"52";"5208509";"GOIANDIRA"
"989";"GO";"52";"5208608";"GOIANESIA"
"990";"GO";"52";"5208707";"GOIANIA"
"991";"GO";"52";"5208806";"GOIANIRA"
"992";"GO";"52";"5208905";"GOIAS"
"993";"GO";"52";"5209101";"GOIATUBA"
"994";"GO";"52";"5209150";"GOUVELANDIA"
"995";"GO";"52";"5209200";"GUAPO"
"996";"GO";"52";"5209291";"GUARAITA"
"997";"GO";"52";"5209408";"GUARANI DE GOIAS"
"998";"GO";"52";"5209457";"GUARINOS"
"999";"GO";"52";"5209606";"HEITORAI"
"1000";"GO";"52";"5209705";"HIDROLANDIA"
"1001";"GO";"52";"5209804";"HIDROLINA"
"1002";"GO";"52";"5209903";"IACIARA"
"1003";"GO";"52";"5209937";"INACIOLANDIA"
"1004";"GO";"52";"5209952";"INDIARA"
"1005";"GO";"52";"5210000";"INHUMAS"
"1006";"GO";"52";"5210109";"IPAMERI"
"1007";"GO";"52";"5210158";"IPIRANGA DE GOIAS"
"1008";"GO";"52";"5210208";"IPORA"
"1009";"GO";"52";"5210307";"ISRAELANDIA"
"1010";"GO";"52";"5210406";"ITABERAI"
"1011";"GO";"52";"5210562";"ITAGUARI"
"1012";"GO";"52";"5210604";"ITAGUARU"
"1013";"GO";"52";"5210802";"ITAJA"
"1014";"GO";"52";"5210901";"ITAPACI"
"1015";"GO";"52";"5211008";"ITAPIRAPUA"
"1016";"GO";"52";"5211206";"ITAPURANGA"
"1017";"GO";"52";"5211305";"ITARUMA"
"1018";"GO";"52";"5211404";"ITAUCU"
"1019";"GO";"52";"5211503";"ITUMBIARA"
"1020";"GO";"52";"5211602";"IVOLANDIA"
"1021";"GO";"52";"5211701";"JANDAIA"
"1022";"GO";"52";"5211800";"JARAGUA"
"1023";"GO";"52";"5211909";"JATAI"
"1024";"GO";"52";"5212006";"JAUPACI"
"1025";"GO";"52";"5212055";"JESUPOLIS"
"1026";"GO";"52";"5212105";"JOVIANIA"
"1027";"GO";"52";"5212204";"JUSSARA"
"1028";"GO";"52";"5212253";"LAGOA SANTA"
"1029";"GO";"52";"5212303";"LEOPOLDO DE BULHOES"
"1030";"GO";"52";"5212501";"LUZIANIA"
"1031";"GO";"52";"5212600";"MAIRIPOTABA"
"1032";"GO";"52";"5212709";"MAMBAI"
"1033";"GO";"52";"5212808";"MARA ROSA"
"1034";"GO";"52";"5212907";"MARZAGAO"
"1035";"GO";"52";"5212956";"MATRINCHA"
"1036";"GO";"52";"5213004";"MAURILANDIA"
"1037";"GO";"52";"5213053";"MIMOSO DE GOIAS"
"1038";"GO";"52";"5213087";"MINACU"
"1039";"GO";"52";"5213103";"MINEIROS"
"1040";"GO";"52";"5213400";"MOIPORA"
"1041";"GO";"52";"5213509";"MONTE ALEGRE DE GOIAS"
"1042";"GO";"52";"5213707";"MONTES CLAROS DE GOIAS"
"1043";"GO";"52";"5213756";"MONTIVIDIU"
"1044";"GO";"52";"5213772";"MONTIVIDIU DO NORTE"
"1045";"GO";"52";"5213806";"MORRINHOS"
"1046";"GO";"52";"5213855";"MORRO AGUDO DE GOIAS"
"1047";"GO";"52";"5213905";"MOSSAMEDES"
"1048";"GO";"52";"5214002";"MOZARLANDIA"
"1049";"GO";"52";"5214051";"MUNDO NOVO"
